solar_TIMESTAMP,CZE_LAN_Fex_Jt_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-06 22:31:03+00:00,225.57640634477136,14.48,55.2775,0.0,0.0,1.250160481,0.0,0.40905,0.423575,0.0,0.7373656983
2016-05-06 22:41:03+00:00,226.0181121528149,14.232,56.166,0.0,0.0,1.359464856,0.0,0.408825,0.423575,0.0,0.711211136
2016-05-06 22:51:03+00:00,227.73241624236107,14.003,56.7,0.0,0.0,1.285621317,0.0,0.408875,0.4236,0.0,0.692193728
2016-05-06 23:01:03+00:00,164.55188766121864,13.763,57.7145,0.0,0.0,1.257332336,0.0,0.408825,0.4236,0.0,0.6655201592
2016-05-06 23:11:03+00:00,128.09295020997524,13.366,60.0255,0.0,0.0,1.087332823,0.0,0.408825,0.423625,0.0,0.6130919132
2016-05-06 23:21:03+00:00,95.45106440782548,12.939,62.2225,0.0,0.0,0.786911808,0.0,0.4088,0.423625,0.0,0.5634565064
2016-05-06 23:31:03+00:00,94.62041966617107,12.2755,65.441,0.0,0.0,0.543201569,0.0,0.4086249999999999,0.4236499999999999,0.0,0.4934923955
2016-05-06 23:41:03+00:00,95.06212547421455,11.5775,70.807,0.0,0.0,0.585701447,0.0,0.4086,0.42365,0.0,0.3981054932
2016-05-06 23:51:03+00:00,96.7766772955656,11.4745,71.238,0.0,0.0,0.71306827,0.0,0.4086,0.42365,0.0,0.3895630474
2016-05-07 00:01:03+00:00,97.21838310360909,11.177,72.859,0.0,0.0,0.594732671,0.0,0.4086,0.4237,0.0,0.3604283918
2016-05-07 00:11:06+00:00,97.6603366434574,10.8795,73.477,0.0,0.0,0.818255469,0.0,0.408575,0.4236750000000001,0.0,0.3453263634
2016-05-07 00:21:06+00:00,91.73979423940182,10.5325,76.6195,0.0,0.0,1.049879805,0.0,0.408575,0.42375,0.0,0.2974542489
