,,,,,mean_pi_width,mean_pi_width,mean_coverage_eps,mean_coverage_eps,winkler_score_norm,winkler_score_norm
,,,,,mean,std,mean,std,mean,std
dataset,ts_instance,fc_model,uc_model,alpha,,,,,,
hydro-531_basin_list.txt,06885500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,0.9065362678709329,0.0036133567609213115,0.04403892944038931,0.0009617632786400014,0.6165512476556587,0.0033556882147148127
hydro-531_basin_list.txt,06885500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.545395671927037,0.008253463554434957,0.06256082725060827,0.002143387521478725,0.43832241501946184,0.002864475157159211
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,2.013175744771812,,0.013199513381995168,,1.5096139723564348,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,0.8822383625736492,,0.015754257907542618,,0.8793840455773999,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,0.5925679358760226,,0.0201338199513382,,0.6399965356715186,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,1.4184142464268816,,-0.03819951338199516,,1.5483512856422978,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,0.6292150090391908,,-0.05115571776155722,,0.8808360186210675,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.4128432704040604,,-0.06228710462287104,,0.6358501946532392,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,1.2724995151379683,,-0.1534671532846716,,1.7001312453498176,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,0.6300773210189058,,-0.11563260340632606,,0.9081579537252052,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,0.4468047648958336,,-0.08023114355231145,,0.6355236232094637,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,1.7136482331910852,,0.0025547445255474505,,1.4500103764680108,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,0.8338516074846841,,0.006021897810219029,,0.8605464111526461,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,0.5495041118268549,,0.005535279805352816,,0.6282679169870121,
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,0.9988075923446539,0.02394865745664071,-0.02162408759124089,0.00434748208483203,0.7385291913291298,0.049132846081377815
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,0.6256176472399066,0.018960498734807343,-0.029790145985401445,0.005067163111965483,0.5557991829803092,0.026310519435104464
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.4935606306649908,0.018032571079159433,-0.02518248175182483,0.004859839746231517,0.4496698913736883,0.01894558498500381
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,1.9964872682535084,0.0206371371293876,0.01814172749391725,0.0012509086252284105,1.3907838332956235,0.008271920676416548
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,0.9871545718787941,0.004685385858635217,0.029212287104622897,0.003929325826497043,0.8106509825895107,0.009717324945474011
hydro-531_basin_list.txt,06888500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.6848697446676428,0.004393142938397426,0.038610097323600934,0.002360732161840029,0.5978549617059968,0.004718775537600896
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,2.5390419878264994,,0.01897810218978098,,1.738541201334713,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,0.9831168651218252,,0.030048661800486626,,0.9825371547813563,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,0.557734068800353,,0.04111922141119226,,0.6918528978547156,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,1.342917411957489,,-0.03485401459854014,,1.698039427569443,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,0.5981551900578531,,-0.05115571776155722,,0.9509999322059305,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.36356133305968447,,-0.05650851581508512,,0.6766646308356116,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,1.9452489086782556,,-0.0664841849148418,,1.9132287597042676,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,0.7037950103735402,,-0.07761557177615572,,1.0234653125912911,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,0.37341159901189686,,-0.11034063260340635,,0.7082671519441682,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,1.592040701884858,,-0.001094890510948951,,1.6325041272088607,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,0.7052233422179581,,0.00024330900243310638,,0.9371644102868714,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,0.41958554643784124,,0.0018856447688564149,,0.6704904990015716,
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,0.9978120766190355,0.07383300695083567,-0.004820559610705585,0.002655755656413161,1.0334668195304526,0.04757301291720299
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,0.5982993671629768,0.036463669381928215,-0.006523722627737205,0.00789730059160511,0.6727189859800231,0.0074946158822038105
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.4221875490869991,0.019244738211623577,-0.0294403892944039,0.013144880039522102,0.5251386965897875,0.009584778905006308
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.1600258964773293,0.031145926167873997,0.020878953771289552,0.0006743782793820841,1.5288267186026394,0.0035183263126510747
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,1.0155736302680487,0.006794801109591198,0.0447992700729927,0.0018332462814299553,0.8714315426964885,0.0009633380294818439
hydro-531_basin_list.txt,06889200_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.6195075185992132,0.0032926641093310614,0.06240875912408761,0.001053558885382522,0.6211375976448243,0.004315498509765815
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,2.416034020701029,,0.017761557177615586,,1.5167751684983872,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,0.9928875871165825,,0.0327858880778589,,0.8712639768923808,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,0.5467443550662693,,0.033211678832116814,,0.618182493305229,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,1.1721823662519455,,-0.03211678832116786,,1.4636373553239403,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,0.5858514989270781,,-0.038381995133819985,,0.8475865077838393,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.34401160939041425,,-0.04890510948905105,,0.6026560139968566,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,1.1038701733497227,,-0.08321167883211682,,1.5334143367299409,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,0.6458544350272257,,-0.11319951338199516,,0.8853411623318903,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,0.4146362483827737,,-0.09665450121654498,,0.6262889283031366,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,1.4978698110457174,,-0.004440389294403865,,1.4106936766251206,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,0.7286701797895188,,-0.002189781021897791,,0.8312939645316684,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,0.4253675089627867,,0.003406326034063295,,0.5998678903180824,
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,0.901629854084294,0.04944800075767776,-0.00953467153284672,0.0063426568598450375,0.8573954781265153,0.022126599012462427
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,0.5702982310459489,0.03223077849670386,-0.010553527980535271,0.0053519915708903415,0.5769573523654274,0.011729327434829727
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.45441369127726905,0.0442025387652898,0.0008972019464719982,0.019866678865586462,0.4452871351875025,0.00950212339484921
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,1.9641562755788402,0.016582358292229586,0.023920316301703146,0.000519411535176353,1.328528275744358,0.006127583722829851
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,0.9660985630023726,0.014546883621347718,0.04434306569343069,0.001628383860929552,0.7673724882587989,0.005311730691132012
hydro-531_basin_list.txt,06889500_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.6171191038015478,0.002787560832503973,0.06567822384428221,0.0007998648539162079,0.5551304575863334,0.0030829407876247434
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,3.6515752921864353,,0.021715328467153253,,1.6157740703172112,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,1.598568368965982,,0.029440389294403874,,0.9925892150792612,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,0.8887626636782412,,0.03351581508515819,,0.7248821915042363,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,1.803054585092114,,-0.031204379562043846,,1.54844157701135,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,0.8965872855009533,,-0.04385644768856442,,0.9580298956841062,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.5512305276418544,,-0.047992700729927035,,0.696749588043196,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,2.4489153600558455,,-0.06526763990267641,,1.6660042675763653,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.252856254251334,,-0.11167883211678828,,1.0645420578573384,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,0.8429455858113702,,-0.07658150851581505,,0.7715921542670483,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,2.2093798878020325,,-0.002311435523114344,,1.4617628643239358,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,1.1368987802280126,,-0.004318734793187312,,0.9207644667122354,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,0.6927637808260546,,0.0009732360097323978,,0.6875571580237384,
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,1.3126030521888803,0.02141933695132496,-0.002007299270072996,0.00428677504295744,0.7533029116210902,0.03171859074614654
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,0.7939350308619276,0.037312229896150906,-0.013290754257907517,0.00594169434796941,0.5672299458062215,0.017031060528225346
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.5956838747844498,0.04440712299298654,-0.008531021897810215,0.0030043879790627647,0.4694234549453558,0.007880081680238347
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.6611137821536213,0.05770367937614014,0.023540145985401453,0.001110548575639012,1.2032261485287155,0.019763156337860903
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.1,1.2925257815315485,0.017761701911930678,0.04008515815085156,0.0012903408415812965,0.7436195658964565,0.007240743663977602
hydro-531_basin_list.txt,06892000_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.15,0.783160422486763,0.009680449755789796,0.053968978102189785,0.0016165063583841869,0.5496465776915174,0.0018369660322670647
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.05,4.327519839788151,,0.02110705596107061,,1.9705331444257639,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.1,2.266658997847506,,0.04738442822384428,,1.216574443541603,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,default-conformal,0.15,1.2948848702684226,,0.058454987834549915,,0.8735485893669663,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.05,1.97799011676996,,-0.04641119221411187,,1.6350670815131076,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.1,1.0352685936429784,,-0.05632603406326028,,1.0401667078427004,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,enbpi,0.15,0.6454081012711038,,-0.061374695863746914,,0.7813955998606753,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.05,1.890319088188401,,-0.12001216545012165,,1.8824194598846125,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.1,1.2467320433969624,,-0.09160583941605835,,1.1199052186384153,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,knn,0.15,0.6972488589639211,,-0.1097323600973236,,0.7786837115222253,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.05,2.453257945005911,,-0.010523114355231164,,1.5281488657883684,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.1,1.261556340938937,,-0.010097323600973235,,1.0197413809560103,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,nexcp,0.15,0.7723421289646712,,-0.013929440389294362,,0.7767075606156707,
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.05,1.5688871905941815,0.14881765091941487,0.00012165450121655319,0.0067779864762557655,0.8906606796181731,0.02225872590243069
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.1,0.8937761299538713,0.04628029210336313,-0.010325425790754239,0.008578493556431463,0.6548512591998101,0.014870920550645195
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,ourmodel,0.15,0.6620825183625422,0.027878864543761255,-0.01750304136253042,0.009447417216423786,0.5383098748819797,0.019615086498518897
hydro-531_basin_list.txt,06903400_regression_camels_9y_seed10_1601_092104_staticsTrue,precomputed-nh,spic,0.05,2.8454763255786792,0.024662615506610436,0.024072384428223834,0.0003826963927042816,1.2920268005742455,0.01344716594009213
